Date	MS 	SP100	Apple	Dell	HP	IBM	Intel	Ford
1/3/2000	116.56	788.79	111.94	50.88	117.44	116	87	52.38
1/4/2000	112.62	759.01	102.5	46.63	108.56	112.06	82.94	50.63
1/5/2000	113.81	761.52	104	49.94	107.87	116	83.62	50.81
1/6/2000	110	762.64	95	48	101	114	78.75	50.88
1/7/2000	111.44	783.49	99.5	46.19	103.87	113.5	82	54.63
1/10/2000	112.25	790.92	97.75	44.13	111.06	118	85.75	53.63
1/11/2000	109.37	785.25	92.75	42.81	108.56	119	89.69	52.19
1/12/2000	105.81	782.73	87.19	41.81	112.37	119.5	91.25	53.69
1/13/2000	107.81	787.96	96.75	43.13	112.75	118.25	91.06	53.06
1/14/2000	112.25	797.52	100.44	44	112.5	119.62	103.06	51.75
1/18/2000	115.31	795.68	103.94	42.06	113.56	115.75	102.12	54.25
1/19/2000	107	790.31	106.56	42.5	116	119.5	100.06	53.44
1/20/2000	106	783.33	113.5	43.75	116.12	119	95.62	52.22
1/21/2000	103.75	779.78	111.31	43.75	113.12	121.5	97.94	50.44
1/24/2000	101.25	758.74	106.25	41.56	113	121.5	98.81	51.13
1/25/2000	102.81	767.31	112.25	42.13	112.62	119.12	101.56	50.13
1/26/2000	99.37	762.79	110.19	40.38	108.75	116.75	96.5	48
1/27/2000	98.75	759.61	110	37.56	108.5	113.5	98.12	49.94
1/28/2000	98.25	738.04	101.62	37.25	108.75	111.56	94	49
1/31/2000	97.87	754.26	103.75	38.44	108.25	112.25	98.94	49.75
2/1/2000	102.94	766.89	100.25	38.94	105.81	110	101.44	49.81
2/2/2000	100.81	763.92	98.81	38.13	110.56	113.5	100.06	48.63
2/3/2000	103.62	771.96	103.31	38.5	113.5	117.12	104.19	48.75
2/4/2000	106.56	775.51	108	38.5	118	115.62	104.75	48.06
2/7/2000	106.62	774.19	114.06	37.63	128.5	114.12	107.94	47.94
2/8/2000	109.94	782.21	114.87	37.06	124.19	118.81	108.81	48.13
2/9/2000	104	765.47	112.62	35.56	124	117.37	104.62	47.19
2/10/2000	106	768.98	113.5	38.8	126	119.12	107.62	47
2/11/2000	99.94	752.04	108.75	36.88	121.37	115.37	105.87	46.13
2/14/2000	99.62	756.8	115.81	36.44	123	116.06	109.87	47.06
2/15/2000	98.56	763.06	119	37.88	124.75	117.12	112	46.38
2/16/2000	97.62	754.2	114.12	38	131	115.75	107.19	46.31
2/17/2000	99.62	752.19	114.87	40.69	128	116.75	110	45.88
2/18/2000	95.06	728.52	111.25	40.06	129	112.5	105.37	43.38
2/22/2000	93.81	731.58	113.81	39.81	128	111	106.75	44.06
2/23/2000	94.25	736.3	116.25	41.38	130.75	108.75	109.06	43
2/24/2000	94.75	731.16	115.2	42.38	129.5	110.5	114.25	42.5
2/25/2000	91.31	719.78	110.37	41.25	124.62	108	113.25	42.94
2/28/2000	91.56	727.75	113.25	41	128.88	104.5	112.37	42.69
2/29/2000	89.37	738.64	114.62	40.81	134.5	102.75	113	41.63
3/1/2000	90.81	743.54	130.31	43.02	133.63	100.25	115.87	41.59
3/2/2000	93.37	750.26	122	44.94	134	103.12	115.75	41.38
3/3/2000	96.12	765.95	128	46.25	138.63	108	119.25	42.69
3/6/2000	90.62	752.96	125.69	46.75	146.5	103.06	117.37	41.94
3/7/2000	92.87	732.25	122.87	45.75	143	103	115.75	41.13
3/8/2000	95.56	739.86	122	46.94	140.88	106.25	114.94	42.56
3/9/2000	100	756.97	122.25	50.44	151.88	108	118.37	41.63
3/10/2000	101	749.5	125.75	51.25	146.94	105.25	120.19	41.06
3/13/2000	98	743	121.31	54.75	146.5	107.69	122.12	42.56
3/14/2000	95.12	730.75	114.25	55.94	139.75	108.62	117.87	41
3/15/2000	95.37	749.3	116.25	53.69	132	107	120.19	44.06
3/16/2000	95.37	781.93	121.56	55	133	109	125.06	43.81
3/17/2000	99.37	786.74	125	56.44	139	110	129.88	44.63
3/20/2000	97.37	785.3	123	57.69	144	112.75	135	43.75
3/21/2000	102.75	806.87	134.94	58	141.88	113.5	138.44	45.81
3/22/2000	103.25	810.55	144.19	58.13	146.19	114.25	144.06	44
3/23/2000	111.87	831.7	141.31	57.5	147.25	115.25	142.63	44.5
3/24/2000	111.69	832.65	138.69	56.44	142.38	120.62	139.06	44.63
3/27/2000	104.06	830.17	139.56	57.88	146.19	126.87	142.69	44.19
3/28/2000	104.31	821.4	139.13	55.88	140.69	122.5	135.69	44.5
3/29/2000	107.19	827.5	135.94	53.81	135	119	131.88	44.81
3/30/2000	103.37	813.81	125.75	52.19	130.75	122.75	127	46.63
3/31/2000	106.25	815.06	135.81	53.94	132.56	118.37	131.94	45.94
4/3/2000	90.87	820.62	133.31	53.38	132.56	122	130.63	47
4/4/2000	88.56	813.29	127.31	54.31	138.13	121.19	132.75	49.06
4/5/2000	86.37	806.29	130.38	53.92	142	125	129.88	49.31
4/6/2000	86	814.09	125.19	51.56	148.13	122.75	129.81	49.94
4/7/2000	89.06	821.52	131.75	55.19	156	123.12	136.81	48.38
4/10/2000	86.06	817.14	125	54.44	147.25	122.12	131.13	51.06
4/11/2000	83.87	816.76	119.44	55.44	145.81	119.37	130.75	51.94
4/12/2000	79.37	792.9	109.25	51.38	135	113.75	121.87	53.63
4/13/2000	79.25	777.29	113.81	51.69	131.94	110.62	121.12	54.44
4/14/2000	74.12	731.96	111.87	47.63	123	105	110.5	52.25
4/17/2000	75.87	762.49	123.87	48.75	133.75	111.87	123	57.06
4/18/2000	80.56	785.92	126.87	50.5	139.06	111.5	129	55.38
4/19/2000	78.69	771.62	121.12	49.56	135.81	105	119.06	55
4/20/2000	78.94	777.12	118.87	49.94	139.5	104	115.37	55.13
4/24/2000	66.62	772.55	120.5	47.75	132.31	106.5	116.12	55.31
4/25/2000	69.37	795.55	128.31	51.13	139.31	112.5	125	55
4/26/2000	68	789.07	121.31	50	140.56	110.5	120.81	55
4/27/2000	69.81	790.7	126.75	51.75	137.88	110.62	125.31	55.13
4/28/2000	69.75	781.42	124.06	50.13	135	111.5	126.81	54.75
5/1/2000	73.44	791.12	124.31	51.06	139	112	127.12	54.06
5/2/2000	69.87	779.25	117.87	49.81	138.06	111.37	121.19	53.25
5/3/2000	70.56	761.18	115.06	49.31	132.5	108.12	119.06	53.06
5/4/2000	70.44	756.81	110.69	47.25	132.13	107.62	119.56	52.63
5/5/2000	71.12	769.79	113.12	49.88	136.75	107.87	123.37	52.88
5/8/2000	69.81	763.59	110.12	47.94	135.69	109.75	117.62	53.56
5/9/2000	67.81	757.82	105.44	46.81	132.81	109	116.94	53.06
5/10/2000	66.19	739.91	99.31	44.94	126.25	103	106.06	52.25
5/11/2000	67.87	754.74	102.81	44.69	130.88	104.44	115.56	52.94
5/12/2000	68.81	761.67	107.62	49.88	131.56	104.44	115	53.38
5/15/2000	69.37	776.53	101	50.56	134	104.19	118.12	52.38
5/16/2000	69.5	784.23	105.69	49.88	138.5	109	121.87	53.19
5/17/2000	67.69	772.53	101.37	49.13	130.06	107.87	123.19	52.38
5/18/2000	66.19	766.83	100.75	47.88	131.69	106.06	123.94	53.63
5/19/2000	65.06	752.95	94	46.94	126.19	106.44	117.87	53.44
5/22/2000	64.19	748.04	89.94	45.94	122.75	109.25	118.37	51.25
5/23/2000	63.19	732.55	85.81	43.94	120.69	107.37	109.87	51.38
5/24/2000	65.56	747.1	87.69	45.25	118.62	109.62	117.37	51.94
5/25/2000	61.5	736.95	87.27	43.75	116.25	106.5	115.19	50.69
5/26/2000	61.44	736.08	86.37	42.38	118.12	106.94	117.56	48.19
5/30/2000	63.38	761.42	87.56	44	124.5	110.94	125.75	49.06
5/31/2000	62.56	761.55	84	43.13	120.19	107.31	124.69	48.56
6/1/2000	64.56	777.59	89.12	43.13	134.25	106	129.69	49.5
6/2/2000	66.31	792.69	92.56	43.31	142.13	108.81	134.19	48.38
6/5/2000	66.87	790.75	91.31	42.75	120.31	112.81	132.56	50.88
6/6/2000	69.62	783.39	92.87	44.69	118	112.37	129.56	50
6/7/2000	70.5	791.13	96.56	45.25	122.56	121	128.94	49.44
6/8/2000	68.81	785.33	94.81	45.31	125.87	119.75	126.19	49
6/9/2000	68.81	779.7	95.75	45.06	128	119.69	127.06	49.88
6/12/2000	66.87	774.25	91.19	44.88	126	118.84	125.06	50.13
6/13/2000	67.87	789.43	94.5	45.06	119	119.31	131.5	49.94
6/14/2000	70.5	790.35	90.44	46.19	114	116	126.44	48.25
6/15/2000	72.37	798.88	92.37	46.94	117	116.81	128.25	46
6/16/2000	72.56	788.74	91.19	47.5	114.06	113.25	126.06	45
6/19/2000	73.69	802.91	96.62	49.56	117.81	120.37	136.5	44.63
6/20/2000	74.94	797.56	101.25	48.56	116.5	116.37	138.31	43
6/21/2000	80.69	800	55.63	50	119.5	114.5	139	43.69
6/22/2000	79.87	785.09	53.75	48.5	118.56	111.81	134.06	43.69
6/23/2000	77.69	781.07	51.69	47.44	117.12	111.87	134.38	44.44
6/26/2000	79.5	789.21	54.13	49	120	114.41	134.19	42.88
6/27/2000	78.81	784.94	51.75	47.81	116.62	109.75	131.38	42.88
6/28/2000	78.94	788	54.44	49	123.8	113.78	132.38	44
6/29/2000	77.19	779.74	51.25	48.38	119.75	114	131.75	43.25
6/30/2000	80	790.25	52.38	49.31	124.87	109.56	133.69	43
7/3/2000	80	796.03	53.31	49.06	124.25	109.5	136.88	43.94
7/5/2000	78.5	783.37	51.63	47.44	119.62	105	131.63	44.81
7/6/2000	80.94	789.92	51.81	47.75	118.37	101.25	136.63	46.31
7/7/2000	82	803	54.44	50.69	124.75	105.06	139.31	46.25
7/10/2000	79.44	799.59	57.13	49.75	123.69	103.31	137.81	46.75
7/11/2000	79.12	801.05	56.94	50.75	126.62	102	138.81	47.81
7/12/2000	80.31	805.91	58.88	52.06	128.38	104.62	141.19	48.31
7/13/2000	79.94	808.03	56.5	52.94	134.88	104	143.19	48.19
7/14/2000	78.94	815.52	57.69	53.06	133.81	103.94	146.69	47.5
7/17/2000	78.19	817.75	58.31	53.56	134.78	105.5	146.31	46.34
7/18/2000	78.5	807.19	57.25	53.19	131	103.31	143	46.94
7/19/2000	73.12	802.95	52.69	51.38	129.81	108.75	138.13	47.44
7/20/2000	74.81	813.09	55.13	52.81	130	117.25	142.69	47.38
7/21/2000	72.31	804.55	53.56	52.38	124	114.75	138.19	47.38
7/24/2000	70.56	795.83	48.69	46.44	118.81	112.5	138	46.81
7/25/2000	69	802.44	50.06	46.81	115.37	112	140.88	47.31
7/26/2000	67.81	791.19	50.06	46.88	110	109.87	139	46.75
7/27/2000	69.37	793.04	52	45.5	106	110.31	137	47
7/28/2000	69.69	776.18	48.31	43.69	107.25	111.81	129.13	46.13
7/31/2000	69.81	782.64	50.81	43.94	109.25	112.25	66.75	46.56
8/1/2000	68.69	784.01	49.31	41.56	107.87	110.5	64.62	46.88
8/2/2000	69.37	783.02	47.25	39.56	112.5	114.25	63.31	46.56
8/3/2000	70.25	791.14	48	40.94	112	116	65.06	29.25
8/4/2000	69.12	795.85	47.38	41.38	111.75	115.87	62.56	29.12
8/7/2000	70	803.72	47.94	42.69	115.31	116.31	62.94	29.19
8/8/2000	74.12	805.96	46.75	41.69	115.81	118.87	61.63	29.5
8/9/2000	74.25	807.06	47.5	41.81	113.75	118.75	63.56	29.5
8/10/2000	72.62	799.04	47.56	41.75	112.25	119.75	62	29.5
8/11/2000	72.44	804.75	47.69	37.69	110	120.62	63.81	29.12
8/14/2000	72.19	816.34	47.06	36.69	114.5	123.25	66.94	29
8/15/2000	71.62	811.81	46.69	38.06	111	122	67.87	28.44
8/16/2000	71	806.91	48.5	38.44	111.62	122.37	68.06	28.31
8/17/2000	71.56	815.09	51.44	39.13	108.87	122.5	70.06	27.06
8/18/2000	71	813.64	50	38.75	112	120.44	70.56	27.75
8/21/2000	70.62	818.44	50.5	38.75	111	121.44	72.06	27.25
8/22/2000	71.25	818.58	51.69	37.44	113.06	121.37	72.12	28
8/23/2000	70.75	822.81	54.31	38.69	115	123.25	74.62	27.37
8/24/2000	71.12	825.15	56.11	39	119.87	124.81	74.25	27.75
8/25/2000	70.62	823.55	56.81	38.63	118.75	129	72.94	27.62
8/28/2000	71.31	829.19	58.06	39.5	120	131.5	73.87	26.19
8/29/2000	70.94	827.3	59.19	40.56	119.94	132.88	74.06	25.25
8/30/2000	70	820.93	59.5	39.94	118	130.31	73.5	25.87
8/31/2000	69.81	827.41	60.94	43.63	120.64	132.02	74.87	24.19
9/1/2000	70.19	829.83	63.44	43.06	125	133.63	73.94	25
9/5/2000	70.12	823.49	62.44	41	122.94	131.19	69.25	26.37
9/6/2000	69.44	814.28	58.44	39.5	120	131.44	65.7	26.06
9/7/2000	70.06	818.03	62	40.19	123.81	133.38	67.44	25.87
9/8/2000	69.31	812.9	58.88	38.88	121	129.5	65.37	26
9/11/2000	68.81	808.12	58.44	38.31	114	124.5	64.69	26
9/12/2000	68.12	802.57	57.75	37.44	111	125	64.94	25.06
9/13/2000	68.25	803.02	58	36.25	105	127.69	61.25	25.31
9/14/2000	65.81	799.34	56.86	36.63	108.25	126.87	59.63	25.87
9/15/2000	64.19	789.77	55.23	35.75	103	125	57.52	25.87
9/18/2000	63	778.93	60.66	34.44	103	123.25	55.81	26
9/19/2000	65	787.77	59.94	36.31	106.5	124.94	60.38	25.75
9/20/2000	64.25	782.55	61.05	38.56	102.37	124.75	63.06	25.06
9/21/2000	64.19	780.39	56.69	37.94	95	121.5	61.48	24.81
9/22/2000	63.25	774.08	52.19	35.94	104.19	123.87	47.94	25.62
9/25/2000	61.25	766.01	53.5	34.31	98.87	123	45.38	25.44
9/26/2000	62.69	756.87	51.44	33.63	98.12	119.12	43.31	24.37
9/27/2000	60.63	758.63	48.94	32.44	103.5	118	43.88	24.75
9/28/2000	61.31	773.32	53.5	33.44	103.81	115.25	44.44	25.06
9/29/2000	60.31	759.83	25.75	30.81	97	112.62	41.56	25.5
10/2/2000	59.13	763.26	24.25	29.25	93.81	117.81	40.13	26.06
10/3/2000	56.56	758.03	22.31	28.56	93.5	110.56	40.31	25.62
10/4/2000	55.44	762.03	23.62	28.19	95.62	114.37	42	26.37
10/5/2000	55.38	764.45	22.06	25.19	88.25	113.19	41	25.94
10/6/2000	55.56	750.97	22.19	25.31	87.19	116	39.94	25.31
10/9/2000	54.19	744.23	21.75	25.62	90.94	117.94	39.06	25.87
10/10/2000	54.56	737.68	20.87	24.25	89.44	114.87	37.56	25.12
10/11/2000	55.75	724.02	19.62	23	85.56	112	35.38	24.12
10/12/2000	54.38	703.68	20	23.19	83.69	103.12	37.13	23.37
10/13/2000	53.75	729.01	22.06	27.31	90.62	109.06	40.38	25.37
10/16/2000	50.38	725.48	21.5	25.36	92.69	111.12	35.69	24.62
10/17/2000	50.44	711.72	20.12	24.37	90.5	113	36.19	24.44
10/18/2000	51.75	706.77	20.12	26.25	85.56	95.44	38.19	25.06
10/19/2000	61.88	733.89	18.94	28.81	90.94	96.44	41.94	25.62
10/20/2000	65.19	738.16	19.5	28.44	96	94.75	43.06	25.06
10/23/2000	62.13	734.35	20.37	27.5	98.37	92.87	43.31	25.19
10/24/2000	61.5	738.42	18.87	26.81	92.5	91.44	42	25.81
10/25/2000	61.25	719.14	18.5	25.87	86.81	87.56	41.31	25.12
10/26/2000	64.44	720.62	18.5	27.75	86	92.75	44.69	25.12
10/27/2000	67.69	726.18	18.56	27.94	87.19	93.69	46.38	25.56
10/30/2000	69.06	732.77	19.31	28.81	45.81	93.31	45	26.5
10/31/2000	68.87	750.93	19.56	29.5	46.5	98.5	45	26.12
11/1/2000	69.62	748.39	20.5	30.44	44.44	98.56	44.88	25.81
11/2/2000	70.31	753.52	22.31	31.81	45.06	101.94	46.69	26.06
11/3/2000	68.25	751.7	22.25	32.56	46.25	100.12	45.94	25.31
11/6/2000	69.5	755.44	21.44	31.5	45.94	100.31	46.56	26.44
11/7/2000	70.5	756.3	21.31	32.56	47.44	102.31	46.19	25
11/8/2000	69.44	743.32	20.06	30.31	45.69	100	42.69	24.81
11/9/2000	70.87	739.21	20.19	28.37	42.94	99.44	41.38	25.44
11/10/2000	67.37	719.11	19.06	23	39.13	93	37	25.06
11/13/2000	66.44	712.16	19.37	24.12	34.13	97.44	38.19	25.31
11/14/2000	68.81	729.67	20.25	25.81	37	99.5	40.94	25.31
11/15/2000	70.06	733.3	19.87	25.19	35.31	99.37	41.5	26.25
11/16/2000	68.94	724.18	19	24.94	35.06	98.25	40	25
11/17/2000	69.06	725.09	18.5	24.94	35.63	101.94	41.5	24.94
11/20/2000	67.19	710.04	18.94	23.37	34.56	103.25	41.13	23.5
11/21/2000	67.75	713.7	18.81	23.62	33.94	98.5	42.63	24.37
11/22/2000	68.25	700.72	18.5	23	33.69	98.5	41.19	23.81
11/24/2000	69.94	711.16	19.31	24.37	35.56	99.94	43.94	24.06
11/27/2000	70.69	714.78	18.69	24.44	35.69	98.44	43.94	24.56
11/28/2000	67	708.47	18.03	22.44	34.69	97.87	42.03	24.12
11/29/2000	65.06	712.47	17.56	21.81	34.56	99.81	42.75	24.44
11/30/2000	57.38	697.28	16.5	19.25	31.62	93.5	38.06	22.75
12/1/2000	56.63	695.99	17.06	18.44	32.19	95.62	34.13	24.19
12/4/2000	56.44	701.27	16.69	18.81	33	98.37	32.94	23.81
12/5/2000	59.88	732.09	17	20.25	35	103.37	36	24.75
12/6/2000	56.69	717.25	14.31	18	32	96.75	31.75	23.87
12/7/2000	53.13	710.29	14.31	17.44	31.25	93.12	32.31	24
12/8/2000	54.44	727.06	15.06	18.56	33.44	97	34	24.12
12/11/2000	58.06	733.97	15.19	20.06	33.13	95	37.44	23.87
12/12/2000	58.38	728.91	15.38	21.7	35.25	93.87	36.5	23.62
12/13/2000	57.25	720.59	15	20.44	33.19	91.25	35.5	23.62
12/14/2000	55.5	710.67	14.44	19.94	33.5	92.44	35.13	23.25
12/15/2000	49.19	689.48	14.06	19.87	31.62	87.81	32.44	22.5
12/18/2000	47.81	694.35	14.25	19.5	31.12	90.5	33.25	23.5
12/19/2000	44.81	686.85	14	18.25	31.31	90.12	33.44	23.56
12/20/2000	41.5	661.5	14.38	16.62	30.44	86	31.94	22.12
12/21/2000	43.44	668.58	14.06	17.19	29.37	81.56	33.13	24.19
12/22/2000	46.44	684.23	15	18.37	32.19	89	32.94	22.81
12/26/2000	46.88	687	14.69	17.5	31.75	84.81	32.88	24
12/27/2000	46.44	691.18	14.81	18	32.44	84.69	32.56	23.56
12/28/2000	44.56	692.29	14.81	17.94	32.44	85.25	30.94	24.25
12/29/2000	43.38	686.45	14.88	17.44	31.56	85	30.06	23.44
1/2/2001	43.38	667.13	14.88	17.5	30.25	84.81	31.06	24.31
1/3/2001	47.94	703.97	16.37	20	34.06	94.62	34.23	25.12
1/4/2001	48.44	700.92	17.06	19.19	34.63	93.19	33.8	26.94
1/5/2001	49.13	681.71	16.37	19	30.62	94	32.06	26.25
1/8/2001	48.94	677.31	16.56	19.12	31.37	93.56	31.94	25.62
1/9/2001	51.81	679.45	17.19	19.75	31.56	92.56	32.25	26.44
1/10/2001	52.88	684.78	16.56	21.31	31.75	93.44	33	26.25
1/11/2001	55	693.4	18	22.81	32.38	93.69	33.38	26.94
1/12/2001	53.5	687.88	17.19	22.12	30.69	93.81	32.13	26.37
1/16/2001	52.56	693.05	17.12	21.5	30.37	92.75	31.37	27.12
1/17/2001	52.94	691.98	16.81	22.69	31.62	96.69	30.5	26.87
1/18/2001	55.5	704	18.69	24.19	34.69	108.31	32.19	27.19
1/19/2001	61	705.23	19.5	25.62	35.75	111.25	33.56	26.31
1/22/2001	60.13	703.17	19.25	25.5	34.5	108.56	33.38	27.12
1/23/2001	60.56	712.04	20.5	26.37	34.31	109.06	35.38	27
1/24/2001	62.94	714.33	20.5	27.12	35	110.44	36.25	27.75
1/25/2001	61.81	710.81	19.94	26.44	34.44	110.75	34.5	28.06
1/26/2001	64	709.06	19.56	26.5	34.44	114.19	35.88	28
1/29/2001	64.5	711.55	21.69	28.44	37.53	114.98	37.06	28.29
1/30/2001	63.38	718.46	21.75	28.12	37.8	116.61	37	28.3
1/31/2001	61.06	715.2	21.62	26.12	36.85	112	37	28.19
2/1/2001	62.38	719.7	21.12	25.94	36.86	114.05	37.81	28.37
2/2/2001	60.81	705.48	20.62	25.19	35.75	110.27	35.69	28.01
2/5/2001	61.94	709.66	20.19	24.44	35.3	112.22	34.69	28.45
2/6/2001	62.56	708.52	21.12	26.87	36.8	114.19	35.44	28.74
2/7/2001	64.69	700.77	20.75	26.5	36	116.91	34.94	27.26
2/8/2001	62.25	694.32	20.75	26.06	34.84	114.1	34.63	28.01
2/9/2001	59.13	682.35	19.12	23.5	33.5	112	33.5	26.92
2/12/2001	58.75	692.06	19.69	23.25	32.6	114.9	34.56	27.8
2/13/2001	58.19	684.75	19.12	22.25	33.2	113.75	32.44	27.92
2/14/2001	58.38	682.68	19.5	22.94	34.39	115.1	34.13	27.86
2/15/2001	58.81	688.5	20.06	25	36.35	116.78	35.81	28
2/16/2001	57.31	675.42	19	23.5	33.13	115	34.38	27.6
2/20/2001	55.88	661.36	18.31	22	30.5	111.5	31.44	27.71
2/21/2001	56.25	647.6	18.87	20.62	30.01	107.51	30.75	27.68
2/22/2001	55.19	647.29	18.81	21.94	29.77	108.9	30	27.51
2/23/2001	56.75	642.64	18.81	23.25	30	104	29.94	28.35
2/26/2001	59.56	655.8	19.5	22.81	30	105.3	29.5	28.6
2/27/2001	59.38	650.97	19.37	22.25	28.6	102.59	29	28.43
2/28/2001	59	640.71	18.25	21.87	28.85	99.9	28.56	27.81
3/1/2001	59.36	641.38	18.75	21.5	29	106.05	29.12	28.21
3/2/2001	56.69	633.89	19.25	22.06	29.52	102.3	29.31	28.06
3/5/2001	57.44	638.43	20.37	23.44	30.38	104.91	30.37	28.3
3/6/2001	59.44	645.45	21.5	26.19	32.15	106	31.5	29.04
3/7/2001	60.69	650.72	21.25	25.94	32.35	107.55	32.94	29.08
3/8/2001	59.25	651.46	20.81	26.12	31.67	106.47	33.25	30.35
3/9/2001	56.69	633.4	20.25	23.37	30.25	99.29	29.44	30.1
3/12/2001	51.94	601.51	18.62	22.06	29.88	95.49	27.75	30.25
3/13/2001	54.19	613.51	19.56	23.94	31.6	98.39	29.37	29.84
3/14/2001	54	596.1	20.44	24.37	30.95	94.96	29.06	28.69
3/15/2001	53.69	600.71	19.69	24.19	30.7	95.56	28.5	28.6
3/16/2001	54.56	587.99	19.62	23.69	28.1	90.1	27.87	28.43
3/19/2001	54.31	597.67	20.56	24.87	30.5	92.6	27.06	29.81
3/20/2001	52.69	581.93	19.69	24.44	29.31	88.3	24.62	28.82
3/21/2001	50.06	569.97	20.12	24.69	29.23	89.08	25.56	28.25
3/22/2001	54	567.66	21.62	26.25	30.89	89.1	28.69	27.81
3/23/2001	56.56	580.71	23	27.44	31.17	93.51	28.81	27.9
3/26/2001	56.06	588.45	21.78	25.69	31.65	95.4	28.31	28.99
3/27/2001	58.25	605.58	22.87	27	32.28	99.5	29.37	28.12
3/28/2001	55.56	588.31	22.17	26.44	30.32	94.41	26.94	27.94
3/29/2001	55.38	584.9	22.53	26.94	30.64	95.04	26.56	28.49
3/30/2001	54.69	591.63	22.07	25.69	31.27	96.18	26.31	28.12
4/2/2001	55.81	584.4	21.59	24.06	28.92	94.66	25.8	28.61
4/3/2001	53.38	562.38	20.24	23.44	27.41	90.39	25	27.37
4/4/2001	51.94	560.99	19.5	22.19	27.45	92	22.62	28.57
4/5/2001	56.75	588.52	20.87	25.19	30.77	98.21	25.62	28.35
4/6/2001	56.19	577.35	20.59	24.81	28.75	97.95	23.62	27.8
4/9/2001	57.15	581.47	20.54	24.89	28.5	96	23.2	29
4/10/2001	59.68	597.85	22.04	26.26	29.83	99.05	24.77	28.96
4/11/2001	60.04	598.45	21.8	26.74	30.25	97.43	27.52	28.18
4/12/2001	62.18	608.25	22.42	27.92	30.62	96.2	28.12	29
4/16/2001	60.79	605.99	21.44	27.11	29.99	96.75	26.3	29.18
4/17/2001	61.48	611.78	20.4	26.35	29.25	99.7	26.04	28.88
4/18/2001	65.43	639.33	22.79	28.47	31.9	106.5	31.28	30.71
4/19/2001	68.04	649.03	25.72	30.49	32.5	114.47	32.49	30.3
4/20/2001	69	643.66	25.04	30.12	31.7	114.83	32.43	30
4/23/2001	68.25	633.89	24.25	29.35	30.96	112	30.32	30.06
4/24/2001	67.55	625.74	24.03	25.85	29.42	112.67	29.14	29.67
4/25/2001	69.69	635.59	24.72	26.99	29.2	114.85	29.03	28.8
4/26/2001	69.13	640.29	24.69	25.32	27.95	113.74	28.64	29.2
4/27/2001	67.12	649.11	26.2	26	28.39	116.2	30.18	29.61
4/30/2001	67.75	645.47	25.49	26.24	28.43	115.14	30.91	29.48
5/1/2001	70.17	655.55	25.93	25.76	28.45	118.51	31.18	28.3
5/2/2001	69.76	657.33	26.59	26.73	28.65	115.4	31.94	29.25
5/3/2001	68.53	647.75	24.96	24.93	27.57	113.7	30.4	28.7
5/4/2001	70.75	658.74	25.75	25.84	27.74	115.86	30.88	29.08
5/7/2001	71.38	657.46	24.96	25.91	27.67	115.9	31.16	28.45
5/8/2001	72.06	656.39	24.57	24.83	27.33	117.7	31.48	28.16
5/9/2001	70.4	652.14	23.98	24.6	27	116.98	29.93	28.08
5/10/2001	70	651.42	23	24.4	26.58	115.2	29.01	28.42
5/11/2001	69.4	645.43	22.85	24.48	26.19	111.81	27.94	27.82
5/14/2001	68.72	647.47	23.29	24.19	25.9	112.56	27.41	27.8
5/15/2001	68.27	646.26	23.18	24.49	25.4	113.58	27.2	27.96
5/16/2001	69.16	664.6	24.1	25.38	26.74	115.8	28.36	28.09
5/17/2001	68.17	665.58	23.55	25.88	30.9	115.07	28.6	27.56
5/18/2001	68.09	668.38	23.53	24.79	29.85	117.44	28.76	27.13
5/21/2001	68.79	678.6	23.56	25.84	30.75	119.04	29.9	26.65
5/22/2001	70.31	676.06	23.5	25.94	30.8	118.01	29.53	25.98
5/23/2001	69.7	665.19	23.23	26.81	29.58	117.4	28.8	25.79
5/24/2001	71.72	668.3	23.2	26.67	30.09	119.6	29.21	25.65
5/25/2001	70.91	658.29	22.76	27	30.05	117.8	29.1	24.74
5/29/2001	70.34	652.9	21.47	25.65	30.21	115.27	27.85	24.99
5/30/2001	69.19	642.96	19.78	24.41	28.83	112.65	26.6	24.6
5/31/2001	69.18	646.23	19.95	24.36	29.32	111.8	27.01	24.35
6/1/2001	70.34	649.61	20.89	24.61	29.25	112.89	28.74	24.59
6/4/2001	70.78	654.48	20.66	25	29.6	113.64	28.5	24.59
6/5/2001	72.6	662.09	20.94	26.22	30.05	116.97	29.73	24.22
6/6/2001	72.36	655.07	20.73	25.26	28.71	117.5	29.82	24.22
6/7/2001	73.68	658.59	21.66	25.61	29.25	117.25	31.14	24.14
6/8/2001	73.19	651.92	21.32	25.69	28.54	116.1	30.67	24
6/11/2001	72.12	646.59	20.04	25.26	27.8	117.36	30.33	24.83
6/12/2001	72.08	647.55	20.31	26.1	28.3	117.25	30.13	24.66
6/13/2001	70.69	639.92	20.47	25.19	27.9	116.54	29.06	24.58
6/14/2001	68.9	629.42	19.88	25.04	26.8	115.75	27.61	24.48
6/15/2001	68.02	626.63	20.44	24.32	27	113.6	27.68	24.09
6/18/2001	66.88	624.47	20.33	23.92	26.71	114.27	27.55	25
6/19/2001	67.32	626.66	20.19	23.67	26	114.84	26.67	24.74
6/20/2001	69.41	634.05	21.67	23.45	26.93	113.09	27.49	24.65
6/21/2001	69.84	642.97	22.49	23.5	26.65	112.6	27.27	25.9
6/22/2001	68.83	636.15	22.26	23.41	26.37	112.87	27.51	25.19
